FOD_ID,FPA_ID,SOURCE_SYSTEM_TYPE,SOURCE_SYSTEM,NWCG_REPORTING_AGENCY,NWCG_REPORTING_UNIT_ID,NWCG_REPORTING_UNIT_NAME,SOURCE_REPORTING_UNIT,SOURCE_REPORTING_UNIT_NAME,LOCAL_FIRE_REPORT_ID,LOCAL_INCIDENT_ID,FIRE_CODE,FIRE_NAME,ICS_209_PLUS_INCIDENT_JOIN_ID,ICS_209_PLUS_COMPLEX_JOIN_ID,MTBS_ID,MTBS_FIRE_NAME,COMPLEX_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,OWNER_DESCR,STATE,COUNTY,FIPS_CODE,FIPS_NAME
400001415,FS-6737711,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,77.0,600,KK53,SESSIONS,,,,,,2016,8/7/2016 0:00,220,1400.0,0.1,A,40.92666667,-111.7911111,USFS,UT,011,49011,Davis County
400001416,FS-6730926,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,62.0,517,KH6G,SUMMIT,,,,,,2016,7/26/2016 0:00,208,1710.0,0.1,A,40.75194444,-111.6280556,USFS,UT,035,49035,Salt Lake County
400001417,FS-6730814,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,59.0,506,KH8C,CHIMNEY BLUFFS,,,,,,2016,7/25/2016 0:00,207,1625.0,0.1,A,41.78111111,-111.6266667,USFS,UT,005,49005,Cache County
400001418,FS-6747447,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,85.0,633,EL6S,LITTLE WILLOW CREEK,,,,,,2016,8/11/2016 0:00,224,2316.0,0.1,A,40.52777778,-111.7708333,USFS,UT,035,49035,Salt Lake County
400001419,FS-6747908,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,116.0,779,KPG2,HOGUM,,,,,,2016,9/3/2016 0:00,247,1051.0,0.1,A,40.57,-111.7211111,USFS,UT,035,49035,Salt Lake County
400001420,FS-6747670,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,130.0,851,KQS3,SQUATTER,,,,,,2016,9/15/2016 0:00,259,1616.0,0.1,A,40.57166667,-111.7261111,USFS,UT,035,49035,Salt Lake County
400001421,FS-6747334,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,83.0,628,KLU0,CHINA TRAIL,,,,,,2016,8/9/2016 0:00,222,1000.0,0.1,A,40.88555556,-110.4313889,USFS,UT,043,49043,Summit County
400001422,FS-6747239,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,65.0,564,KJ9A,BELLS CANYON,,,,,,2016,8/2/2016 0:00,215,36.0,0.1,A,40.54555556,-111.7538889,USFS,UT,035,49035,Salt Lake County
400001423,FS-6747882,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,109.0,725,KNS0,DAVENPORT,2016_4371090_DAVENPORT,,,,,2016,8/26/2016 0:00,239,1723.0,320.0,E,40.54333333,-112.59,USFS,UT,045,49045,Tooele County
400001424,FS-6747327,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,80.0,611,EL6S,MINERAL FORK,,,,,,2016,8/8/2016 0:00,221,1432.0,21.0,C,40.62805556,-111.6997222,USFS,UT,035,49035,Salt Lake County
400001425,FS-6735484,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,81.0,8,EL6S,PLEASANT VALLEY SPRINGS,,,,,,2016,8/8/2016 0:00,221,1801.0,0.1,A,41.64888889,-111.5888889,USFS,UT,005,49005,Cache County
400001426,FS-6745373,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,105.0,,EL6S,TILDA SPRING,,,,,,2016,8/25/2016 0:00,238,2350.0,0.1,A,41.50166667,-111.5183333,USFS,UT,005,49005,Cache County
400001427,FS-6745380,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,117.0,780,EL6S,RICHARD'S HOLLOW,,,,,,2016,9/3/2016 0:00,247,1334.0,0.1,A,41.885,-111.4858333,USFS,UT,033,49033,Rich County
400001428,FS-6714878,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,3.0,UT-UWF-102,EL6S,LODGE POLE,,,,,,2016,5/15/2016 0:00,136,1105.0,0.1,A,40.30444444,-111.3027778,USFS,UT,051,49051,Wasatch County
400001429,FS-6728846,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,48.0,UT-UWF-460,KG6F,SALAMANDER,,,,,,2016,7/21/2016 0:00,203,1955.0,0.1,A,40.44444444,-111.6297222,USFS,UT,049,49049,Utah County
400001430,FS-6728841,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,42.0,UT-UWF-391,KFF8,LOWER MILL CANYON,,,,,,2016,7/12/2016 0:00,194,1330.0,0.1,A,40.48555556,-111.6383333,USFS,UT,049,49049,Utah County
400001431,FS-6728837,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,38.0,UT-UWF-274,KCY3,BADGER,,,,,,2016,6/29/2016 0:00,181,1130.0,43.0,C,40.12361111,-111.0736111,BIA,UT,051,49051,Wasatch County
400001432,FS-6714895,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,18.0,UT-UWF-285,EL6S,SAGE CREEK,,,,,,2016,6/30/2016 0:00,182,1205.0,1.5,B,40.19222222,-111.0958333,USFS,UT,051,49051,Wasatch County
400001433,FS-6717831,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,20.0,UT-UWF-385,KE7U,LOST CREEK,,,,,,2016,7/10/2016 0:00,192,1910.0,0.3,B,40.67555556,-110.9425,USFS,UT,043,49043,Summit County
400001434,FS-6728844,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,46.0,UT-UWF-309,EL6S,STRAWBERRY,,,,,,2016,7/2/2016 0:00,184,1520.0,0.25,A,40.28277778,-111.5075,USFS,UT,049,49049,Utah County
400001435,FS-6718335,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,26.0,UT-UWF-319,KDN5,MILL CANYON RD,,,,,,2016,7/3/2016 0:00,185,1500.0,0.1,A,40.46888889,-111.5883333,USFS,UT,051,49051,Wasatch County
400001436,FS-6728847,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,49.0,UT-UWF-462,EL6S,RENEGADE,,,,,,2016,7/21/2016 0:00,203,2045.0,1.3,B,40.10472222,-111.1113889,USFS,UT,051,49051,Wasatch County
400001437,FS-6747960,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,122.0,787,EL6S,INDIAN TREATY,,,,,,2016,9/5/2016 0:00,249,1111.0,0.1,A,40.54861111,-110.9477778,USFS,UT,051,49051,Wasatch County
400001438,FS-6713593,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,29.0,UT-UWF-329,KD04,SHOESTRING LAKE,,,,,,2016,7/4/2016 0:00,186,1545.0,0.1,A,40.6525,-110.96,USFS,UT,043,49043,Summit County
400001439,FS-6747549,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,89.0,655,KMA0,LITTLE MILL,,,,,,2016,8/16/2016 0:00,229,1237.0,0.1,A,40.44944444,-111.6713889,USFS,UT,049,49049,Utah County
400001440,FS-6747901,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,113.0,734,KN2W,WANRHODE,,,,,,2016,8/28/2016 0:00,241,1513.0,0.1,A,40.1075,-111.4361111,USFS,UT,049,49049,Utah County
400001441,FS-6747323,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,79.0,609,EL6S,BIRDSEYE,,,,,,2016,8/8/2016 0:00,221,1041.0,0.1,A,39.9225,-111.6033333,USFS,UT,049,49049,Utah County
400001442,FS-6732782,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,70.0,P4KJ6D16,KJ6D,WHITE PINE 2,,,,,,2016,8/1/2016 0:00,214,1300.0,0.1,A,40.56833333,-111.6888889,USFS,UT,035,49035,Salt Lake County
400001443,FS-6747904,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,114.0,749,KN5X,COALPIT,,,,,,2016,8/31/2016 0:00,244,1333.0,0.25,A,40.56972222,-111.7308333,USFS,UT,035,49035,Salt Lake County
400001444,FS-6713052,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,5.0,164,J956,TALUS,,,,,,2016,6/9/2016 0:00,161,2000.0,0.05,A,40.57,-111.7502778,USFS,UT,035,49035,Salt Lake County
400001445,FS-6747241,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,67.0,534,KJS9,BOX CANYON,2016_4344144_BOX CANYON,,UT4070211106620160728,BOX CANYON,,2016,7/28/2016 0:00,210,1920.0,4724.0,F,40.70166667,-111.0655556,USFS,UT,043,49043,Summit County
400001446,FS-6747899,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,112.0,733,KN1E,SECOND HAMONGOG,,,,,,2016,8/28/2016 0:00,241,1443.0,0.1,A,40.50611111,-111.7547222,USFS,UT,049,49049,Utah County
400001447,FS-6747837,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,102.0,803,KP3S,TIBBLE,,,,,,2016,9/8/2016 0:00,252,1344.0,2.0,B,40.47888889,-111.6841667,USFS,UT,049,49049,Utah County
400001448,FS-6747563,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,90.0,619,EL6S,ANDREWS RIDGE,,,,,,2016,8/9/2016 0:00,222,2016.0,10.0,C,39.8025,-111.7497222,USFS,UT,023,49023,Juab County
400001449,FS-6747261,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,71.0,560,KJ68,SHEEP CREEK,2016_4289470_SHEEP CREEK,,UT4002311127520160801,SHEEP CREEK,,2016,8/1/2016 0:00,214,1555.0,1061.0,F,40.01722222,-111.2836111,USFS,UT,049,49049,Utah County
400001450,FS-6728620,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,34.0,370,KE52,RED LEDGE,2016_4428679_RED LEDGE,,,,,2016,7/9/2016 0:00,191,1810.0,290.0,D,40.335,-111.0163889,USFS,UT,051,49051,Wasatch County
400001451,FS-6747852,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,107.0,724,KNR3,TWIN PEAK,,,,,,2016,8/26/2016 0:00,239,1401.0,40.0,C,40.29222222,-111.3322222,USFS,UT,051,49051,Wasatch County
400001452,FS-6747309,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,78.0,601,EL6S,BLACKJACK,,,,,,2016,8/7/2016 0:00,220,1625.0,0.1,A,40.58194444,-111.6452778,USFS,UT,035,49035,Salt Lake County
400001453,FS-6748210,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,132.0,864,EL6S,OAK BRUSH,,,,,,2016,9/17/2016 0:00,261,1451.0,4.8,B,40.03138889,-112.5302778,USFS,UT,045,49045,Tooele County
400001454,FS-6748003,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,128.0,856,KQS6,JOCKS CANYON,2016_4377412_JOCKS CANYON,,UT4005111133620160916,JOCKS CANYON,,2016,9/16/2016 0:00,260,1416.0,1517.0,F,40.05055556,-111.3363889,USFS,UT,049,49049,Utah County
400001455,FS-6747989,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,127.0,849,EL6S,TWO TOM,,,,,,2016,9/14/2016 0:00,258,1126.0,38.0,C,40.15361111,-111.2691667,USFS,UT,049,49049,Utah County
400001456,FS-6748006,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,129.0,857,KQT0,SAWMILL,2016_4358844_SAWMILL,,UT4014211135020160916,SAWMILL,,2016,9/16/2016 0:00,260,1519.0,1460.0,F,40.1425,-111.3502778,USFS,UT,049,49049,Utah County
400001457,FS-6747598,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,92.0,676,EL6S,HEBER,,,,,,2016,8/18/2016 0:00,231,1947.0,0.1,A,40.41666667,-111.1655556,USFS,UT,051,49051,Wasatch County
400001458,FS-6747831,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,101.0,804,KP25,LITTLE CLYDE CREEK,,,,,,2016,9/8/2016 0:00,252,1358.0,0.1,A,40.23638889,-111.2438889,USFS,UT,051,49051,Wasatch County
400001459,FS-6753274,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,136.0,924,KR4A,TIMBER MOUNTAIN,,,,,,2016,10/5/2016 0:00,279,1738.0,0.1,A,40.17,-111.3302778,USFS,UT,049,49049,Utah County
400001460,FS-6747472,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,86.0,638,KL2A,HEBER MOUNTAIN,,,,,,2016,8/12/2016 0:00,225,1652.0,0.1,A,40.42361111,-111.1822222,USFS,UT,051,49051,Wasatch County
400001461,FS-6747963,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,124.0,801,KP11,SLATE GORGE,,,,,,2016,9/7/2016 0:00,251,1826.0,0.1,A,40.62916667,-110.9547222,USFS,UT,051,49051,Wasatch County
400001462,FS-6735216,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,82.0,P4KLC7,KLC7,ART NORD,,,,,,2016,8/8/2016 0:00,221,1900.0,0.1,A,41.0,-111.0,USFS,UT,035,49035,Salt Lake County
400001463,FS-6747286,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,74.0,581,KKS1,M AND M GAS CAN,,,,,,2016,8/3/2016 0:00,216,1838.0,0.1,A,40.68444444,-110.9319444,USFS,UT,043,49043,Summit County
400001464,FS-6747610,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,87.0,649,KQ5J,ALEXANDER LAKE,,,,,,2016,8/14/2016 0:00,227,1900.0,0.1,A,40.61,-110.9630556,USFS,UT,043,49043,Summit County
400001465,FS-6747975,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,125.0,825,KP50,5.4,,,,,,2016,9/11/2016 0:00,255,1154.0,0.1,A,40.19805556,-111.4227778,USFS,UT,049,49049,Utah County
400001466,FS-6747961,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,123.0,794,KPZ1,CLYDE,,,,,,2016,9/6/2016 0:00,250,1318.0,0.1,A,40.23444444,-111.1825,USFS,UT,051,49051,Wasatch County
400001467,FS-6747824,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,100.0,771,4KB0,WEST GOVERNMENT CREEK,2016_4447833_WEST GOVERNMENT CREEK,,UT4001811260720160902,WEST GOVERNMENT CREEK,,2016,9/2/2016 0:00,246,1544.0,4339.0,F,40.01777778,-112.6066667,USFS,UT,045,49045,Tooele County
400001468,FS-6753286,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,137.0,912,EL6S,MILL CANYON PEAK,,,,,,2016,10/1/2016 0:00,275,1759.0,0.1,A,40.50027778,-111.5747222,USFS,UT,051,49051,Wasatch County
400001469,FS-6728842,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,43.0,UT-UWF-399,KFQ7,LITTLE WATER PEAK,,,,,,2016,7/13/2016 0:00,195,1640.0,0.1,A,40.685,-111.625,USFS,UT,035,49035,Salt Lake County
400001470,FS-6747612,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,94.0,683,KM18,ALEXANDER 041,,,,,,2016,8/19/2016 0:00,232,1705.0,0.1,A,40.61166667,-110.9819444,USFS,UT,043,49043,Summit County
400001471,FS-6747523,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,88.0,616,EL6S,MUTUAL DELL,,,,,,2016,8/8/2016 0:00,221,2333.0,0.1,A,40.45722222,-111.6377778,USFS,UT,049,49049,Utah County
400001472,FS-6747620,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,95.0,684,KM2C,TIMPANOOKIE,,,,,,2016,8/19/2016 0:00,232,1707.0,0.1,A,40.42916667,-111.6375,USFS,UT,049,49049,Utah County
400001473,FS-6747302,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,76.0,588,KK3F,BEAR CANYON,,,,,,2016,8/6/2016 0:00,219,1327.0,0.1,A,40.43972222,-111.6608333,USFS,UT,049,49049,Utah County
400001474,FS-6747446,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,84.0,770,EL6S,ROAD HOLLOW,,,,,,2016,9/2/2016 0:00,246,1328.0,0.1,A,40.03416667,-111.0775,USFS,UT,051,49051,Wasatch County
400001475,FS-6747850,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,106.0,726,EL6S,WILLOW CREEK,2016_4382702_WILLOW CREEK,,,,,2016,8/26/2016 0:00,239,1632.0,156.0,D,40.02861111,-111.1063889,USFS,UT,051,49051,Wasatch County
400001476,FS-6747821,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,99.0,703,KM83,BEAR CANYON 2,,,,,,2016,8/23/2016 0:00,236,938.0,0.1,A,40.43527778,-111.6466667,USFS,UT,049,49049,Utah County
400001477,FS-6747346,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,73.0,582,KKQ9,JACOB'S LADDER,,,,,,2016,8/3/2016 0:00,216,2126.0,2.0,B,40.49611111,-111.8091667,USFS,UT,035,49035,Salt Lake County
400001478,FS-6747909,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,118.0,786,EL6S,GOBBLERS KNOB,,,,,,2016,9/4/2016 0:00,248,1842.0,0.1,A,40.66916667,-111.6847222,USFS,UT,035,49035,Salt Lake County
400002907,FS-6734666,FED,FS-FIRESTAT,FS,USUTDIF,Dixie National Forest,407,Dixie National Forest,26.0,11,EKW4,DUCK,,,,,,2016,7/31/2016 0:00,213,1455.0,0.1,A,37.51555556,-112.7052778,USFS,UT,025,49025,Kane County
400002908,FS-6712691,FED,FS-FIRESTAT,FS,USUTDIF,Dixie National Forest,407,Dixie National Forest,13.0,05,KCR4,BURN PIT,,,,,,2016,6/28/2016 0:00,180,1402.0,0.2,A,37.51361111,-112.7197222,USFS,UT,025,49025,Kane County
400002909,FS-6712690,FED,FS-FIRESTAT,FS,USUTDIF,Dixie National Forest,407,Dixie National Forest,12.0,04,KB0J,TRAILER,,,,,,2016,6/23/2016 0:00,175,2008.0,0.1,A,37.71194444,-112.5961111,USFS,UT,017,49017,Garfield County
400002910,FS-6734664,FED,FS-FIRESTAT,FS,USUTDIF,Dixie National Forest,407,Dixie National Forest,25.0,10,EKW4,DEER,,,,,,2016,7/31/2016 0:00,213,1048.0,0.1,A,37.52888889,-112.7788889,USFS,UT,025,49025,Kane County
400002911,FS-6729550,FED,FS-FIRESTAT,FS,USUTDIF,Dixie National Forest,407,Dixie National Forest,20.0,06,EKW4,ASAY,,,,,,2016,7/22/2016 0:00,204,1508.0,0.25,A,37.55972222,-112.5172222,USFS,UT,017,49017,Garfield County
400002912,FS-6712689,FED,FS-FIRESTAT,FS,USUTDIF,Dixie National Forest,407,Dixie National Forest,11.0,02,KA6N,PASS CREEK,,,,,,2016,6/19/2016 0:00,171,858.0,1.0,B,37.71138889,-112.5955556,USFS,UT,017,49017,Garfield County
400002913,FS-6729590,FED,FS-FIRESTAT,FS,USUTDIF,Dixie National Forest,407,Dixie National Forest,22.0,08,EKW4,BOOWERS,,,,,,2016,7/24/2016 0:00,206,744.0,1.6,B,37.55611111,-112.6194444,USFS,UT,017,49017,Garfield County
400002914,FS-6734394,FED,FS-FIRESTAT,FS,USUTDIF,Dixie National Forest,407,Dixie National Forest,24.0,09,EKW4,ELK RIDGE,,,,,,2016,7/30/2016 0:00,212,1816.0,0.1,A,37.51611111,-112.5416667,USFS,UT,025,49025,Kane County
400002915,FS-6711386,FED,FS-FIRESTAT,FS,USUTDIF,Dixie National Forest,407,Dixie National Forest,8.0,02,EKW4,MILL CREEK,,,,,,2016,6/14/2016 0:00,166,1156.0,0.1,A,37.54694444,-112.8383333,USFS,UT,053,49053,Washington County
400002916,FS-6734675,FED,FS-FIRESTAT,FS,USUTDIF,Dixie National Forest,407,Dixie National Forest,30.0,12,KK8P,BOWER CAMPFIRE,,,,,,2016,8/7/2016 0:00,220,2020.0,0.1,A,37.55305556,-112.6225,USFS,UT,017,49017,Garfield County
400002917,FS-6710582,FED,FS-FIRESTAT,FS,USUTDIF,Dixie National Forest,407,Dixie National Forest,4.0,04,J850,BOWL,,,,,,2016,5/15/2016 0:00,136,1330.0,0.1,A,37.78111111,-112.8041667,USFS,UT,021,49021,Iron County
400002918,FS-6729584,FED,FS-FIRESTAT,FS,USUTDIF,Dixie National Forest,407,Dixie National Forest,21.0,07,EKW4,SAWYER POINT,,,,,,2016,7/22/2016 0:00,204,1826.0,3.0,B,37.54111111,-112.5330556,USFS,UT,025,49025,Kane County
400002919,FS-6746266,FED,FS-FIRESTAT,FS,USUTDIF,Dixie National Forest,407,Dixie National Forest,34.0,14,KP17,PITA,,,,,,2016,9/7/2016 0:00,251,1700.0,0.1,A,37.43722222,-112.7108333,USFS,UT,025,49025,Kane County
400002920,FS-6736694,FED,FS-FIRESTAT,FS,USUTMLF,Manti-Lasal National Forest,410,Manti-Lasal National Forest,5.0,6111,EKW6,JOHNSON CREEK,,,,,,2016,6/25/2016 0:00,177,1630.0,0.25,A,37.76888889,-109.5419444,USFS,UT,037,49037,San Juan County
400002921,FS-6737720,FED,FS-FIRESTAT,FS,USUTMLF,Manti-Lasal National Forest,410,Manti-Lasal National Forest,10.0,6175,EKW6,DRY CREEK,,,,,,2016,7/17/2016 0:00,199,1452.0,0.25,A,37.78527778,-109.5544444,USFS,UT,037,49037,San Juan County
400002922,FS-6737715,FED,FS-FIRESTAT,FS,USUTMLF,Manti-Lasal National Forest,410,Manti-Lasal National Forest,7.0,6160,KFH8,SOUTH PEAK,,,,,,2016,7/12/2016 0:00,194,1240.0,0.1,A,37.82194444,-109.4966667,USFS,UT,037,49037,San Juan County
400002952,FS-6714876,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,1.0,UT-UWF-034,J896,LITTLE HILL,,,,,,2016,3/21/2016 0:00,81,2300.0,0.1,A,40.77305556,-111.7177778,USFS,UT,035,49035,Salt Lake County
400002953,FS-6714892,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,16.0,UT-UWF-251,KB8A,WATERFALL,,,,,,2016,6/26/2016 0:00,178,1605.0,0.35,B,41.21388889,-111.9252778,USFS,UT,057,49057,Weber County
400002954,FS-6747265,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,72.0,575,KKE6,CORNER CANYON,,,,,,2016,8/3/2016 0:00,216,410.0,35.37,C,40.51388889,-111.8388889,USFS,UT,035,49035,Salt Lake County
400002955,FS-6730821,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,60.0,516,KH4D,FRUIT,,,,,,2016,7/26/2016 0:00,208,925.0,0.1,A,41.82666667,-111.6425,USFS,UT,005,49005,Cache County
400002956,FS-6728997,FED,FS-FIRESTAT,FS,USUTUWF,Uinta-Wasatch-Cache National Forest,419,Uinta/Wasatch-Cache National Forest,50.0,468,KG8G,ROCKY RIDGE,,,,,,2016,7/22/2016 0:00,204,110.0,47.0,C,41.42111111,-112.0041667,USFS,UT,003,49003,Box Elder County
